id_evento,comissao,ano,data,categoria_evento
0837/16,Comissão de Direitos Humanos e Minorias,2016,07/07/2016,Audiência Pública com Convidado
0836/16,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2016,07/07/2016,Audiência Pública com Convidado
0832/16,Comissão de Minas e Energia,2016,07/07/2016,Audiência Pública com Convidado
44464,Comissão de Seguridade Social e Família,2016,12/07/2016,Reunião Ordinária
0848/16,"Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços",2016,12/07/2016,Audiência Pública com Convidado
0854/16,Comissão de Finanças e Tributação,2016,12/07/2016,Audiência Pública com Convidado
0853/16,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2016,12/07/2016,Audiência Pública com Convidado
0843/16,Comissão de Constituição e Justiça e de Cidadania,2016,12/07/2016,Reunião Ordinária
0846/16,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2016,12/07/2016,Audiência Pública com Convidado
0891/16,Comissão dos Direitos das Pessoas com Deficiência,2016,13/07/2016,Audiência Pública com Convidado
0887/16,Comissão de Direitos Humanos e Minorias,2016,13/07/2016,Audiência Pública com Convidado
0886/16,Comissão de Legislação Participativa,2016,13/07/2016,Audiência Pública com Convidado
0867/16,Comissão de Desenvolvimento Urbano,2016,13/07/2016,Audiência Pública com Ministro
0865/16,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2016,13/07/2016,Audiência Pública com Convidado
0858/16,Comissão de Constituição e Justiça e de Cidadania,2016,13/07/2016,Reunião Ordinária
0864/16,Comissão de Minas e Energia,2016,13/07/2016,Audiência Pública com Convidado
44530,Comissão de Seguridade Social e Família,2016,14/07/2016,Reunião Ordinária
0900/16,Comissão de Cultura,2016,14/07/2016,Audiência Pública com Convidado
0899/16,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2016,14/07/2016,Audiência Pública com Convidado
0896/16,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2016,14/07/2016,Audiência Pública com Convidado
0893/16,Comissão de Constituição e Justiça e de Cidadania,2016,14/07/2016,Reunião Ordinária
0908/16,Comissão de Constituição e Justiça e de Cidadania,2016,02/08/2016,Reunião Ordinária
0912/16,Comissão de Direitos Humanos e Minorias,2016,02/08/2016,Audiência Pública com Convidado
0933/16,Comissão de Segurança Pública e Combate ao Crime Organizado,2016,03/08/2016,Audiência Pública com Convidado
0921/16,Comissão de Constituição e Justiça e de Cidadania,2016,03/08/2016,Reunião Ordinária
0961/16,Comissão de Educação,2016,09/08/2016,Audiência Pública com Convidado
0945/16,Comissão de Viação e Transportes,2016,09/08/2016,Audiência Pública com Convidado
0956/16,Comissão de Constituição e Justiça e de Cidadania,2016,09/08/2016,Reunião Ordinária
0969/16,Comissão de Legislação Participativa,2016,10/08/2016,Audiência Pública com Ministro
0963/16,Comissão de Constituição e Justiça e de Cidadania,2016,10/08/2016,Reunião Ordinária
0971/16,Comissão de Legislação Participativa,2016,11/08/2016,Audiência Pública com Convidado
0982/16,Comissão de Seguridade Social e Família,2016,22/08/2016,Audiência Pública com Convidado
44871,Comissão de Seguridade Social e Família,2016,23/08/2016,Reunião Ordinária
1011/16,Comissão de Fiscalização Financeira e Controle,2016,23/08/2016,Audiência Pública com Convidado
1000/16,Comissão de Constituição e Justiça e de Cidadania,2016,23/08/2016,Audiência Pública com Convidado
0991/16,Comissão de Viação e Transportes,2016,23/08/2016,Audiência Pública com Convidado
1012/16,Comissão de Segurança Pública e Combate ao Crime Organizado,2016,23/08/2016,Audiência Pública com Convidado
0985/16,Comissão de Constituição e Justiça e de Cidadania,2016,23/08/2016,Reunião Ordinária
1020/16,Comissão de Direitos Humanos e Minorias,2016,24/08/2016,Audiência Pública com Convidado
1015/16,Comissão de Constituição e Justiça e de Cidadania,2016,24/08/2016,Reunião Ordinária
1053/16,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2016,30/08/2016,Audiência Pública com Convidado
1052/16,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2016,30/08/2016,Audiência Pública com Convidado
1027/16,Comissão de Constituição e Justiça e de Cidadania,2016,30/08/2016,Reunião Ordinária
1030/16,Comissão de Viação e Transportes,2016,30/08/2016,Audiência Pública com Convidado
1060/16,Comissão de Constituição e Justiça e de Cidadania,2016,31/08/2016,Reunião Ordinária
45012,Comissão de Seguridade Social e Família,2016,13/09/2016,Reunião Ordinária
1103/16,"Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços",2016,13/09/2016,Audiência Pública com Convidado
1105/16,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2016,13/09/2016,Seminário
1097/16,Comissão de Segurança Pública e Combate ao Crime Organizado,2016,13/09/2016,Audiência Pública com Convidado
1087/16,Comissão de Constituição e Justiça e de Cidadania,2016,13/09/2016,Reunião Ordinária
1076/16,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2016,13/09/2016,Seminário
1115/16,Comissão de Direitos Humanos e Minorias,2016,14/09/2016,Audiência Pública com Convidado
1112/16,Comissão de Constituição e Justiça e de Cidadania,2016,14/09/2016,Reunião Ordinária
1111/16,Comissão de Segurança Pública e Combate ao Crime Organizado,2016,14/09/2016,Audiência Pública com Convidado
1108/16,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2016,14/09/2016,Audiência Pública com Convidado
1118/16,Comissão de Direitos Humanos e Minorias,2016,15/09/2016,Audiência Pública com Convidado
1125/16,Comissão de Constituição e Justiça e de Cidadania,2016,20/09/2016,Reunião Ordinária
1135/16,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2016,28/09/2016,Audiência Pública com Convidado
45169,Comissão de Seguridade Social e Família,2016,04/10/2016,Reunião Ordinária
1157/16,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2016,04/10/2016,Audiência Pública com Convidado
1156/16,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2016,04/10/2016,Audiência Pública com Convidado
1146/16,"Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços",2016,04/10/2016,Audiência Pública com Convidado
1158/16,Comissão de Educação,2016,04/10/2016,Audiência Pública com Convidado
1145/16,Comissão de Segurança Pública e Combate ao Crime Organizado,2016,04/10/2016,Audiência Pública com Convidado
1140/16,Comissão de Educação,2016,04/10/2016,Audiência Pública com Convidado
1141/16,Comissão de Constituição e Justiça e de Cidadania,2016,04/10/2016,Reunião Ordinária
1184/16,Comissão de Segurança Pública e Combate ao Crime Organizado,2016,05/10/2016,Audiência Pública com Convidado
1183/16,Comissão dos Direitos das Pessoas com Deficiência,2016,05/10/2016,Audiência Pública com Convidado
1165/16,Comissão de Constituição e Justiça e de Cidadania,2016,05/10/2016,Reunião Ordinária
45147,Comissão de Seguridade Social e Família,2016,06/10/2016,Reunião Ordinária
1188/16,Comissão de Constituição e Justiça e de Cidadania,2016,06/10/2016,Reunião Ordinária
1190/16,Comissão de Legislação Participativa,2016,06/10/2016,Audiência Pública com Convidado
1193/16,Comissão de Constituição e Justiça e de Cidadania,2016,10/10/2016,Reunião Ordinária
1200/16,Comissão de Constituição e Justiça e de Cidadania,2016,11/10/2016,Reunião Ordinária
45322,Comissão de Seguridade Social e Família,2016,18/10/2016,Reunião Ordinária
1238/16,Comissão de Constituição e Justiça e de Cidadania,2016,18/10/2016,Reunião Ordinária
1240/16,"Comissão de Trabalho, Administração e Serviço Público",2016,18/10/2016,Audiência Pública com Convidado
1226/16,"Comissão de Trabalho, Administração e Serviço Público",2016,18/10/2016,Audiência Pública com Convidado
1262/16,Comissão de Turismo,2016,19/10/2016,Audiência Pública com Convidado
1266/16,Comissão de Direitos Humanos e Minorias,2016,19/10/2016,Audiência Pública com Convidado
1244/16,Comissão de Constituição e Justiça e de Cidadania,2016,19/10/2016,Reunião Ordinária
45307,Comissão de Seguridade Social e Família,2016,20/10/2016,Reunião Ordinária
1271/16,Comissão de Seguridade Social e Família,2016,20/10/2016,Audiência Pública com Convidado
1270/16,Comissão de Constituição e Justiça e de Cidadania,2016,20/10/2016,Reunião Ordinária
1273T/16,Comissão de Desenvolvimento Urbano,2016,24/10/2016,Seminário
1272/16,Comissão de Desenvolvimento Urbano,2016,24/10/2016,Seminário
45385,Comissão de Seguridade Social e Família,2016,25/10/2016,Reunião Ordinária
45182,Comissão de Seguridade Social e Família,2016,25/10/2016,Reunião Ordinária
1299/16,Comissão de Constituição e Justiça e de Cidadania,2016,25/10/2016,Reunião Ordinária
1302/16,Comissão dos Direitos da Mulher,2016,25/10/2016,Audiência Pública com Convidado
1295/16,Comissão de Educação,2016,25/10/2016,Audiência Pública com Convidado
1304T/16,Comissão de Desenvolvimento Urbano,2016,25/10/2016,Seminário
1283/16,Comissão de Viação e Transportes,2016,25/10/2016,Audiência Pública com Convidado
1282/16,Comissão de Constituição e Justiça e de Cidadania,2016,25/10/2016,Audiência Pública com Convidado
1275/16,Comissão de Desenvolvimento Urbano,2016,25/10/2016,Seminário
1314/16,Comissão de Segurança Pública e Combate ao Crime Organizado,2016,26/10/2016,Audiência Pública com Convidado
1313/16,Comissão de Direitos Humanos e Minorias,2016,26/10/2016,Audiência Pública com Convidado
45474,Comissão de Seguridade Social e Família,2016,27/10/2016,Reunião Ordinária
45598,Comissão de Seguridade Social e Família,2016,08/11/2016,Reunião Ordinária
1341/16,"Comissão de Trabalho, Administração e Serviço Público",2016,08/11/2016,Seminário
1333/16,Comissão de Constituição e Justiça e de Cidadania,2016,08/11/2016,Reunião Ordinária
1373/16,Comissão de Segurança Pública e Combate ao Crime Organizado,2016,09/11/2016,Audiência Pública com Convidado
1376/16,Comissão dos Direitos das Pessoas com Deficiência,2016,09/11/2016,Audiência Pública com Convidado
1379/16,Comissão de Turismo,2016,09/11/2016,Audiência Pública com Convidado
1374/16,Comissão de Legislação Participativa,2016,09/11/2016,Audiência Pública com Convidado
1375/16,Comissão de Direitos Humanos e Minorias,2016,09/11/2016,Audiência Pública com Convidado
1358/16,Comissão de Defesa do Consumidor,2016,09/11/2016,Audiência Pública com Convidado
1363/16,Comissão de Constituição e Justiça e de Cidadania,2016,09/11/2016,Reunião Ordinária
45594,Comissão de Seguridade Social e Família,2016,10/11/2016,Reunião Ordinária
1390/16,Comissão de Seguridade Social e Família,2016,10/11/2016,Audiência Pública com Convidado
1383/16,Comissão de Constituição e Justiça e de Cidadania,2016,10/11/2016,Reunião Ordinária
1388/16,Comissão de Finanças e Tributação,2016,10/11/2016,Audiência Pública com Convidado
1386/16,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2016,10/11/2016,Audiência Pública com Convidado
1385/16,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2016,10/11/2016,Audiência Pública com Convidado
1381/16,Comissão de Legislação Participativa,2016,10/11/2016,Audiência Pública com Convidado
1399/16,Comissão de Constituição e Justiça e de Cidadania,2016,16/11/2016,Reunião Ordinária
45629,Comissão de Seguridade Social e Família,2016,17/11/2016,Reunião Ordinária
1408/16,"Comissão de Trabalho, Administração e Serviço Público",2016,18/11/2016,Audiência Pública com Convidado
45653,Comissão de Seguridade Social e Família,2016,22/11/2016,Reunião Ordinária
1430/16,Comissão de Constituição e Justiça e de Cidadania,2016,22/11/2016,Reunião Ordinária
1425/16,Comissão de Legislação Participativa,2016,22/11/2016,Seminário
1423/16,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2016,22/11/2016,Audiência Pública com Convidado
1417/16,Comissão de Relações Exteriores e de Defesa Nacional,2016,22/11/2016,Audiência Pública com Ministro
1418/16,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2016,22/11/2016,Audiência Pública com Convidado
1474/16,Comissão de Legislação Participativa,2016,23/11/2016,Seminário
1469/16,Comissão de Direitos Humanos e Minorias,2016,23/11/2016,Audiência Pública com Convidado
1473/16,Comissão dos Direitos das Pessoas com Deficiência,2016,23/11/2016,Audiência Pública com Convidado
1471/16,Comissão de Relações Exteriores e de Defesa Nacional,2016,23/11/2016,Seminário
1461/16,Comissão de Defesa do Consumidor,2016,23/11/2016,Audiência Pública com Convidado
1445/16,Comissão de Constituição e Justiça e de Cidadania,2016,23/11/2016,Reunião Ordinária
1457/16,Comissão de Educação,2016,23/11/2016,Audiência Pública com Ministro
1455/16,Comissão dos Direitos da Mulher,2016,23/11/2016,Audiência Pública com Convidado
1440/16,Comissão de Relações Exteriores e de Defesa Nacional,2016,23/11/2016,Seminário
45689,Comissão de Seguridade Social e Família,2016,24/11/2016,Reunião Ordinária
1485/16,Comissão de Constituição e Justiça e de Cidadania,2016,24/11/2016,Audiência Pública com Convidado
1483/16,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2016,24/11/2016,Audiência Pública com Convidado
1481/16,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2016,24/11/2016,Audiência Pública com Convidado
1480/16,Comissão de Direitos Humanos e Minorias,2016,24/11/2016,Audiência Pública com Convidado
1479/16,Comissão de Educação,2016,24/11/2016,Audiência Pública com Convidado
45752,Comissão de Seguridade Social e Família,2016,28/11/2016,Reunião Ordinária
1498/16,Comissão de Educação,2016,29/11/2016,Audiência Pública com Convidado
1499/16,Comissão de Constituição e Justiça e de Cidadania,2016,29/11/2016,Reunião Ordinária
1492/16,"Comissão de Trabalho, Administração e Serviço Público",2016,29/11/2016,Audiência Pública com Convidado
45900,Comissão de Seguridade Social e Família,2016,30/11/2016,Reunião Ordinária
1530/16,Comissão dos Direitos das Pessoas com Deficiência,2016,30/11/2016,Audiência Pública com Convidado
1529/16,Comissão de Segurança Pública e Combate ao Crime Organizado,2016,30/11/2016,Reunião Ordinária
1517/16,Comissão de Turismo,2016,30/11/2016,Audiência Pública com Convidado
1526/16,Comissão de Direitos Humanos e Minorias,2016,30/11/2016,Seminário
1503/16,Comissão de Constituição e Justiça e de Cidadania,2016,30/11/2016,Reunião Ordinária
1505/16,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2016,30/11/2016,Audiência Pública com Convidado
1542/16,Comissão de Segurança Pública e Combate ao Crime Organizado,2016,01/12/2016,Audiência Pública com Ministro
1541/16,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2016,01/12/2016,Audiência Pública com Convidado
1539/16,Comissão de Constituição e Justiça e de Cidadania,2016,01/12/2016,Reunião Ordinária
1538/16,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2016,01/12/2016,Audiência Pública com Convidado
1537/16,Comissão de Legislação Participativa,2016,01/12/2016,Audiência Pública com Convidado
1535/16,Comissão de Educação,2016,01/12/2016,Audiência Pública com Convidado
1533/16,Comissão de Direitos Humanos e Minorias,2016,01/12/2016,Seminário
1532/16,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2016,01/12/2016,Seminário
1544/16,Comissão de Legislação Participativa,2016,05/12/2016,Audiência Pública com Convidado
1569/16,Comissão dos Direitos das Pessoas com Deficiência,2016,06/12/2016,Audiência Pública com Convidado
1563/16,Comissão de Constituição e Justiça e de Cidadania,2016,06/12/2016,Reunião Ordinária
1551/16,Comissão de Turismo,2016,06/12/2016,Audiência Pública com Convidado
1561/16,"Comissão de Ciência e Tecnologia, Comunicação e Informática",2016,06/12/2016,Audiência Pública com Convidado
1567/16,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2016,06/12/2016,Seminário
1559/16,Comissão de Seguridade Social e Família,2016,06/12/2016,Audiência Pública com Convidado
1566T/16,Comissão de Educação,2016,06/12/2016,Seminário
1549/16,Comissão de Seguridade Social e Família,2016,06/12/2016,Audiência Pública com Convidado
1547/16,Comissão dos Direitos das Pessoas com Deficiência,2016,06/12/2016,Seminário
1546T/16,Comissão de Educação,2016,06/12/2016,Seminário
1548/16,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2016,06/12/2016,Seminário
1597/16,Comissão dos Direitos das Pessoas com Deficiência,2016,07/12/2016,Audiência Pública com Convidado
1602/16,Comissão de Legislação Participativa,2016,07/12/2016,Seminário
1594/16,Comissão de Direitos Humanos e Minorias,2016,07/12/2016,Audiência Pública com Convidado
1590/16,Comissão de Defesa do Consumidor,2016,07/12/2016,Audiência Pública com Convidado
1571/16,Comissão de Constituição e Justiça e de Cidadania,2016,07/12/2016,Reunião Ordinária
45808,Comissão de Seguridade Social e Família,2016,08/12/2016,Reunião Ordinária
45864,Comissão de Seguridade Social e Família,2016,08/12/2016,Reunião Ordinária
1615/16,Comissão de Constituição e Justiça e de Cidadania,2016,08/12/2016,Reunião Ordinária
1614/16,Comissão dos Direitos da Mulher,2016,08/12/2016,Audiência Pública com Convidado
1611/16,Comissão de Legislação Participativa,2016,08/12/2016,Audiência Pública com Convidado
1609/16,Comissão de Direitos Humanos e Minorias,2016,08/12/2016,Audiência Pública com Convidado
1608/16,Comissão de Educação,2016,08/12/2016,Audiência Pública com Convidado
1607/16,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2016,08/12/2016,Seminário
45910,Comissão de Seguridade Social e Família,2016,12/12/2016,Reunião Ordinária
1619/16,Comissão de Constituição e Justiça e de Cidadania,2016,12/12/2016,Reunião Ordinária
1630/16,Comissão de Constituição e Justiça e de Cidadania,2016,13/12/2016,Reunião Ordinária
1637/16,Comissão de Relações Exteriores e de Defesa Nacional,2016,13/12/2016,Audiência Pública com Convidado
1635/16,Comissão de Turismo,2016,13/12/2016,Audiência Pública com Convidado
1634/16,Comissão de Seguridade Social e Família,2016,13/12/2016,Audiência Pública com Convidado
1628/16,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2016,13/12/2016,Audiência Pública com Convidado
1627/16,Comissão de Cultura,2016,13/12/2016,Seminário
1623/16,Comissão dos Direitos das Pessoas com Deficiência,2016,13/12/2016,Audiência Pública com Convidado
1621/16,Comissão de Cultura,2016,13/12/2016,Seminário
1674/16,Comissão de Legislação Participativa,2016,14/12/2016,Audiência Pública com Convidado
1668/16,Comissão dos Direitos da Pessoa Idosa,2016,14/12/2016,Audiência Pública com Convidado
1686/16,Comissão dos Direitos das Pessoas com Deficiência,2016,14/12/2016,Seminário
1649/16,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2016,14/12/2016,Audiência Pública com Convidado
1647/16,Comissão de Minas e Energia,2016,14/12/2016,Audiência Pública com Convidado
1645/16,Comissão de Educação,2016,14/12/2016,Audiência Pública com Convidado
1692/16,Comissão de Constituição e Justiça e de Cidadania,2016,15/12/2016,Reunião Ordinária
1693/16,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2016,15/12/2016,Seminário
1691/16,"Comissão de Ciência e Tecnologia, Comunicação e Informática",2016,15/12/2016,Audiência Pública com Convidado
1690/16,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2016,15/12/2016,Seminário
1689/16,Comissão de Seguridade Social e Família,2016,15/12/2016,Audiência Pública com Convidado
1694/16,Comissão de Constituição e Justiça e de Cidadania,2016,20/12/2016,Reunião Ordinária
1695/16,Comissão de Direitos Humanos e Minorias,2016,21/12/2016,Debates
0147/17,Comissão de Constituição e Justiça e de Cidadania,2017,28/03/2017,Reunião Ordinária
0158/17,Comissão de Educação,2017,29/03/2017,Reunião Ordinária
0152/17,Comissão de Constituição e Justiça e de Cidadania,2017,29/03/2017,Reunião Ordinária
0189/17,Comissão de Constituição e Justiça e de Cidadania,2017,30/03/2017,Reunião Ordinária
0199/17,Comissão de Constituição e Justiça e de Cidadania,2017,04/04/2017,Reunião Ordinária
0242/17,Comissão de Direitos Humanos e Minorias,2017,05/04/2017,Audiência Pública com Convidado
0222/17,Comissão de Seguridade Social e Família,2017,05/04/2017,Audiência Pública com Ministro
0219/17,Comissão de Constituição e Justiça e de Cidadania,2017,05/04/2017,Reunião Ordinária
0244/17,Comissão de Constituição e Justiça e de Cidadania,2017,06/04/2017,Reunião Ordinária
0247/17,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2017,06/04/2017,Audiência Pública com Convidado
0246/17,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2017,06/04/2017,Audiência Pública com Convidado
0245/17,Comissão de Seguridade Social e Família,2017,06/04/2017,Audiência Pública com Convidado
0269/17,Comissão de Direitos Humanos e Minorias,2017,11/04/2017,Audiência Pública com Convidado
0268/17,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2017,11/04/2017,Audiência Pública com Convidado
0261/17,Comissão dos Direitos da Mulher,2017,11/04/2017,Audiência Pública com Convidado
0260/17,Comissão de Constituição e Justiça e de Cidadania,2017,11/04/2017,Reunião Ordinária
0250/17,Comissão de Seguridade Social e Família,2017,11/04/2017,Audiência Pública com Convidado
46820,Comissão de Educação,2017,18/04/2017,Audiência Pública com Convidado
0285/17,Comissão de Constituição e Justiça e de Cidadania,2017,18/04/2017,Reunião Ordinária
0286/17,Comissão de Defesa do Consumidor,2017,18/04/2017,Audiência Pública com Convidado
0278/17,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2017,18/04/2017,Audiência Pública com Convidado
46939,Comissão de Seguridade Social e Família,2017,19/04/2017,Reunião Ordinária
0312/17,Comissão dos Direitos das Pessoas com Deficiência,2017,19/04/2017,Seminário
0289/17,Comissão de Constituição e Justiça e de Cidadania,2017,19/04/2017,Reunião Ordinária
0295/17,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2017,19/04/2017,Audiência Pública com Convidado
0313/17,Comissão de Constituição e Justiça e de Cidadania,2017,20/04/2017,Reunião Ordinária
0315/17,"Comissão de Ciência e Tecnologia, Comunicação e Informática",2017,20/04/2017,Reunião Ordinária
0317/17,Comissão de Seguridade Social e Família,2017,25/04/2017,Seminário
46754,Comissão de Seguridade Social e Família,2017,26/04/2017,Reunião Ordinária
0354/17,Comissão dos Direitos das Pessoas com Deficiência,2017,26/04/2017,Audiência Pública com Convidado
0336/17,Comissão de Viação e Transportes,2017,26/04/2017,Reunião Ordinária
0337/17,Comissão de Constituição e Justiça e de Cidadania,2017,26/04/2017,Reunião Ordinária
0338/17,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2017,26/04/2017,Audiência Pública com Ministro
0359/17,Comissão de Constituição e Justiça e de Cidadania,2017,27/04/2017,Reunião Ordinária
0362/17,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2017,27/04/2017,Audiência Pública com Convidado
0358/17,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2017,27/04/2017,Audiência Pública com Convidado
0356/17,Comissão de Seguridade Social e Família,2017,27/04/2017,Audiência Pública com Convidado
0355/17,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2017,27/04/2017,Debates
0373/17,Comissão de Constituição e Justiça e de Cidadania,2017,02/05/2017,Reunião Ordinária
47177,Comissão de Legislação Participativa,2017,03/05/2017,Reunião Ordinária
0406/17,Comissão dos Direitos das Pessoas com Deficiência,2017,03/05/2017,Audiência Pública com Convidado
0390/17,Comissão de Fiscalização Financeira e Controle,2017,03/05/2017,Audiência Pública com Convidado
0402/17,Comissão de Constituição e Justiça e de Cidadania,2017,03/05/2017,Reunião Ordinária
0409/17,Comissão de Constituição e Justiça e de Cidadania,2017,04/05/2017,Reunião Ordinária
0415/17,Comissão dos Direitos das Pessoas com Deficiência,2017,04/05/2017,Audiência Pública com Convidado
0413/17,Comissão de Seguridade Social e Família,2017,04/05/2017,Audiência Pública com Convidado
0411/17,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2017,04/05/2017,Audiência Pública com Convidado
0410/17,Comissão de Legislação Participativa,2017,04/05/2017,Audiência Pública com Convidado
0425/17,Comissão de Constituição e Justiça e de Cidadania,2017,09/05/2017,Reunião Ordinária
0423/17,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2017,09/05/2017,Audiência Pública com Convidado
0465/17,Comissão de Segurança Pública e Combate ao Crime Organizado,2017,10/05/2017,Audiência Pública com Convidado
0456/17,Comissão dos Direitos das Pessoas com Deficiência,2017,10/05/2017,Audiência Pública com Convidado
0449/17,Comissão de Fiscalização Financeira e Controle,2017,10/05/2017,Audiência Pública com Convidado
0434/17,Comissão de Constituição e Justiça e de Cidadania,2017,10/05/2017,Reunião Ordinária
0443/17,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2017,10/05/2017,Audiência Pública com Convidado
0440/17,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2017,10/05/2017,Reunião Ordinária
0441/17,Comissão de Minas e Energia,2017,10/05/2017,Audiência Pública com Ministro
0439/17,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2017,10/05/2017,Audiência Pública com Convidado
0463/17,Comissão de Constituição e Justiça e de Cidadania,2017,11/05/2017,Reunião Ordinária
0470/17,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2017,11/05/2017,Audiência Pública com Convidado
0469/17,"Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços",2017,11/05/2017,Audiência Pública com Convidado
0468/17,Comissão de Seguridade Social e Família,2017,11/05/2017,Audiência Pública com Convidado
0466/17,Comissão de Legislação Participativa,2017,11/05/2017,Audiência Pública com Convidado
0483/17,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2017,16/05/2017,Audiência Pública com Convidado
0475/17,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2017,16/05/2017,Audiência Pública com Convidado
0524/17,Comissão de Segurança Pública e Combate ao Crime Organizado,2017,17/05/2017,Audiência Pública com Convidado
0525/17,Comissão de Direitos Humanos e Minorias,2017,17/05/2017,Audiência Pública com Convidado
0507/17,Comissão de Constituição e Justiça e de Cidadania,2017,17/05/2017,Reunião Ordinária
0495/17,Comissão de Relações Exteriores e de Defesa Nacional,2017,17/05/2017,Audiência Pública com Convidado
0490/17,Comissão de Minas e Energia,2017,17/05/2017,Audiência Pública com Convidado
0531/17,Comissão de Direitos Humanos e Minorias,2017,18/05/2017,Audiência Pública com Convidado
0530/17,Comissão de Constituição e Justiça e de Cidadania,2017,18/05/2017,Reunião Ordinária
0527/17,Comissão de Educação,2017,18/05/2017,Audiência Pública com Convidado
0540/17,Comissão de Constituição e Justiça e de Cidadania,2017,23/05/2017,Reunião Ordinária
0537/17,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2017,23/05/2017,Audiência Pública com Convidado
0535/17,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2017,23/05/2017,Audiência Pública com Convidado
0533/17,Comissão de Seguridade Social e Família,2017,23/05/2017,Audiência Pública com Convidado
0574/17,Comissão dos Direitos das Pessoas com Deficiência,2017,24/05/2017,Audiência Pública com Convidado
0568/17,Comissão dos Direitos da Mulher,2017,24/05/2017,Audiência Pública com Convidado
0545/17,Comissão de Constituição e Justiça e de Cidadania,2017,24/05/2017,Reunião Ordinária
0547/17,Comissão de Relações Exteriores e de Defesa Nacional,2017,24/05/2017,Audiência Pública com Convidado
0548/17,Comissão de Minas e Energia,2017,24/05/2017,Audiência Pública com Convidado
0575/17,Comissão de Constituição e Justiça e de Cidadania,2017,25/05/2017,Reunião Ordinária
0580/17,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2017,25/05/2017,Audiência Pública com Convidado
0577/17,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2017,25/05/2017,Audiência Pública com Convidado
0576/17,Comissão dos Direitos da Pessoa Idosa,2017,25/05/2017,Audiência Pública com Convidado
0599/17,Comissão de Segurança Pública e Combate ao Crime Organizado,2017,30/05/2017,Audiência Pública com Convidado
0598/17,Comissão de Constituição e Justiça e de Cidadania,2017,30/05/2017,Audiência Pública com Convidado
0591/17,Comissão de Constituição e Justiça e de Cidadania,2017,30/05/2017,Reunião Ordinária
